127.0.0.1, 2012-05-03 11:27:50, GET, /, HTTP/1.1, 303, 0.000874
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000472
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.002687
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.001597
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.003345
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/static/css/grfx/g3_table_header.png, HTTP/1.1, 404, 0.000287
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.001872
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.002121
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.000304
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.000494
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.002588
127.0.0.1, 2012-05-03 15:31:18, GET, /themishrms/default/download, HTTP/1.1, 404, 0.049065
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.120724
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000646
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.000277
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000939
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.000624
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.002348
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000374
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.003341
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000734
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.000401
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.003416
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.001391
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.002494
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.000965
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.001226
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.001270
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.000542
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000344
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000377
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.000509
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.000397
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/css/grfx/g3_table_header.png, HTTP/1.1, 404, 0.001190
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.001230
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.000512
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.001593
127.0.0.1, 2012-05-03 15:31:28, GET, /themishrms/default/download, HTTP/1.1, 404, 0.049457
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.061862
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000367
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.000633
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000610
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.001520
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.002544
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.004418
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.002145
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.001817
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.000402
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.002599
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.001181
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000525
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.002958
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.001499
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.000760
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.000375
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000703
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000399
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.001340
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/css/grfx/g3_table_header.png, HTTP/1.1, 404, 0.000610
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.001208
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.001879
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.000534
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.000603
127.0.0.1, 2012-05-03 15:31:34, GET, /themishrms/default/download, HTTP/1.1, 404, 0.047892
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.054565
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000440
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.000286
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.000354
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.000740
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000502
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.001551
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.002107
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000967
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.000415
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.001796
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.002281
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000388
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000530
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.000384
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000365
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000720
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.001497
127.0.0.1, 2012-05-03 15:32:40, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.001117
127.0.0.1, 2012-05-03 15:32:41, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.000507
127.0.0.1, 2012-05-03 15:32:41, GET, /themishrms/static/css/grfx/g3_table_header.png, HTTP/1.1, 404, 0.001260
127.0.0.1, 2012-05-03 15:32:41, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.000284
127.0.0.1, 2012-05-03 15:32:41, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.002986
127.0.0.1, 2012-05-03 15:32:41, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.001690
127.0.0.1, 2012-05-03 15:32:41, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.001818
127.0.0.1, 2012-05-03 15:32:41, GET, /themishrms/default/download, HTTP/1.1, 404, 0.053929
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.055841
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.002118
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.001363
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.002039
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.000416
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000644
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.004185
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000364
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.000742
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.000428
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.001407
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.000896
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.000702
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000860
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000465
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.001120
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.001015
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.001590
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000291
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.000469
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.000665
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.001093
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.001531
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/css/grfx/g3_table_header.png, HTTP/1.1, 404, 0.001650
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.001364
127.0.0.1, 2012-05-03 15:33:22, GET, /themishrms/default/download, HTTP/1.1, 404, 0.041344
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.061833
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.000426
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.001012
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.001452
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000613
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.003741
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000837
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.002431
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.001083
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.001547
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.000635
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000306
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.001489
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.001432
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000776
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000401
127.0.0.1, 2012-05-03 15:33:51, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000813
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000412
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.000400
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.001688
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.001625
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.001026
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.000396
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/css/grfx/g3_table_header.png, HTTP/1.1, 404, 0.000530
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.000319
127.0.0.1, 2012-05-03 15:33:52, GET, /themishrms/default/download, HTTP/1.1, 404, 0.048042
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.058692
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.000640
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000283
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.000734
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002522
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.002012
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.002500
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000402
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000880
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.001504
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.002474
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.001097
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.001835
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.001689
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000522
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.002906
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.001098
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.002062
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.001535
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/css/grfx/g3_table_header.png, HTTP/1.1, 404, 0.000288
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.002859
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.002046
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.003161
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.000954
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.006884
127.0.0.1, 2012-05-03 15:34:18, GET, /themishrms/default/download, HTTP/1.1, 404, 0.046428
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.057491
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.002302
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000610
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.004292
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.000568
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002154
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.005131
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.000281
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.000921
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000271
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.002803
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.000728
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.000705
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000489
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.002337
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000825
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.001383
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000434
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000235
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.001877
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.001150
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.001542
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.003456
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.000499
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/static/css/grfx/g3_table_header.png, HTTP/1.1, 404, 0.002640
127.0.0.1, 2012-05-03 15:35:09, GET, /themishrms/default/download, HTTP/1.1, 404, 0.050436
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.055844
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000905
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000616
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.001294
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.000821
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.000839
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.000358
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.000622
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.001260
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.002324
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.001316
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.001054
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000434
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.000955
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000756
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.001995
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.002556
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.001747
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.001136
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.001736
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.000924
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.002150
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.002047
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.004294
127.0.0.1, 2012-05-03 15:35:37, GET, /themishrms/default/download, HTTP/1.1, 404, 0.047957
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.066362
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.000635
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000782
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.002154
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001405
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.000800
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.001684
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.002913
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.000896
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000912
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.001370
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.001139
127.0.0.1, 2012-05-03 15:35:56, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.001673
